Mobile Page,Mobile Name,Price,Company Name,Mobile Image,Mobile Rate
https://jumia.com.eg/realme-12-pro-plus-5g-6.7-inch-512gb12gb-dual-sim-mobile-phone-submarine-blue-d-89113665.html,realme 12 Pro Plus 5G - 6.7-inch 512GB/12GB Dual SIM  Mobile Phone - Submarine Blue (D),20999.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/631198/1.jpg?4689,0
https://jumia.com.eg/honor-x9b-5g-6.67-inch-12gb256gb-dual-sim-mobile-phone-emerald-green-60031654.html,Honor X9b 5G- 6.67-inch 12GB/256GB Dual Sim  Mobile Phone - Emerald Green,20599.99,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/613006/1.jpg?6843,0
https://jumia.com.eg/honor-x9b-5g-6.67-inch-12gb256gb-dual-sim-mobile-phone-midnight-black-60031653.html,Honor X9b 5G- 6.67-inch 12GB/256GB Dual Sim  Mobile Phone - Midnight Black,20599.99,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/613006/1.jpg?6843,0
https://jumia.com.eg/honor-x9b-5g-6.67-inch-12gb256gb-dual-sim-mobile-phone-sunrise-orange-60031655.html,Honor X9b 5G- 6.67-inch 12GB/256GB Dual Sim  Mobile Phone - Sunrise Orange,20599.99,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/613006/1.jpg?6843,0
https://jumia.com.eg/honor-x9b-5g-6.67-inch-12gb256gb-dual-sim-mobile-phone-sunrise-orange-61280943.html,Honor X9b 5G- 6.67-inch 12GB/256GB Dual Sim Mobile Phone - Sunrise Orange,20599.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/908216/1.jpg?3988,0
https://jumia.com.eg/honor-x9b-5g-6.67-inch-12gb256gb-dual-sim-mobile-phone-midnight-black-61647516.html,Honor X9b 5G- 6.67-inch 12GB/256GB Dual Sim Mobile Phone - Midnight Black,20599.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/574616/1.jpg?0226,0
https://jumia.com.eg/oppo-reno11-12gb-ram-256gb-wave-green-85307159.html,OPPO Reno11 - 12GB RAM - 256GB - Wave Green,19999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/170358/1.jpg?6420,0
https://jumia.com.eg/mi-redmi-note13-pro-plus-6.67-inch-8gb256gb-dual-sim-5g-mobile-phone-midnight-black-73249170.html,Mi Redmi Note13 Pro Plus - 6.67-inch 8GB/256GB Dual Sim 5G Mobile Phone - Midnight Black,19899.0,Mi,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/194237/1.jpg?2987,0
https://jumia.com.eg/mi-redmi-note13-pro-plus-6.67-inch-8gb256gb-dual-sim-5g-mobile-phone-moonlight-white-73249171.html,Mi Redmi Note13 Pro Plus - 6.67-inch 8GB/256GB Dual Sim 5G Mobile Phone - Moonlight White,19899.0,Mi,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/194237/1.jpg?2986,0
https://jumia.com.eg/oppo-reno-10-8gb-ram256gb5g-ice-blue-49085669.html,"OPPO Reno 10 8GB RAM,256GB,5G - Ice Blue",19499.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/658094/1.jpg?5752,0
https://jumia.com.eg/oppo-reno-10-8gb-ram256gb5g-silver-54925733.html,"OPPO Reno 10 8GB RAM,256GB,5G - Silver",19499.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/752945/1.jpg?7740,0
https://jumia.com.eg/realme-12-proplus-6.7-inch-dual-sim-5g-512gb12gb-mobile-phone-submarine-blue-64870240.html,realme 12 ProPlus -6.7 Inch Dual SIM 5G 512GB/12GB Mobile Phone  - Submarine Blue,19350.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/207846/1.jpg?2268,0
https://jumia.com.eg/oppo-reno10-5g-256gb8gb-6.5-inch-mobilephone-silvery-black-official-warranty-61647459.html,OPPO Reno10 5G 256GB/8GB 6.5 Inch Mobilephone - Silvery Black (official Warranty),18999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/474616/1.jpg?0169,0
https://jumia.com.eg/11-pro-dual-sim-5g-8gb-ram-256gb-5000-mah-astral-black-realme-mpg1095598.html,"realme 11 Pro+ Dual SIM 5G, 8GB RAM, 256GB - Astral Black",18999.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/988175/1.jpg?4689,0
https://jumia.com.eg/oppo-reno10-5g-256gb8gb-6.5-inch-mobilephone-ice-blue-official-warranty-61647449.html,OPPO Reno10 5G 256GB/8GB 6.5 Inch Mobilephone - Ice Blue (official Warranty),18999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/474616/1.jpg?0111,0
https://jumia.com.eg/reno-8t-8-256-5g-midnight-black-2b-warranty-oppo-mpg907401.html,OPPO Reno 8T 8-256 4G Midnight Black ( 2b Warranty ),18999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/798484/1.jpg?8426,0
https://jumia.com.eg/honor-x9a-5g-dual-sim-8gb-ram-256gb-emerald-green-50636300.html,Honor X9a 5G Dual SIM 8GB RAM 256GB Emerald Green,18499.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/363605/1.jpg?4308,0
https://jumia.com.eg/oppo-reno11-5g-6.7-inch-256gb12gb-dual-sim-mobile-phone-rock-grey-d-82432442.html,OPPO Reno11 5G - 6.7-inch 256GB/12GB Dual SIM  Mobile Phone - Rock Grey (D),18399.99,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/423428/1.jpg?2438,0
https://jumia.com.eg/realme-12-pro-5g-6.7-inch-512gb12gb-dual-sim-mobile-phone-submarine-blue-d-87989978.html,realme 12 Pro 5G - 6.7-inch 512GB/12GB Dual SIM  Mobile Phone - Submarine Blue (D),18399.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/998978/1.jpg?0057,0
https://jumia.com.eg/realme-12-pro-5g-6.7-inch-512gb12gb-dual-sim-mobile-phone-navigator-beige-d-87989977.html,realme 12 Pro 5G - 6.7-inch 512GB/12GB Dual SIM  Mobile Phone - Navigator Beige (D),18399.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/998978/1.jpg?0057,0
https://jumia.com.eg/realme-11-pro-plus-dual-sim-512gb-12gb-ram-5g-lte-sunrise-beige-67226372.html,"realme 11 Pro Plus Dual SIM, 512GB, 12GB RAM, 5G LTE - Sunrise Beige",18366.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/362276/1.jpg?7229,5.0
https://jumia.com.eg/samsung-galaxy-a33-8gb-ram-128gb-awesome-blue-33583415.html,"Samsung Galaxy A33 8GB Ram, 128GB - Awesome Blue",18255.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/438533/1.jpg?6986,5.0
https://jumia.com.eg/realme-12-plus-5g-6.67-inch-512gb12gb-dual-sim-mobile-phone-navigator-beige-d-89113669.html,realme 12 Plus 5G - 6.67-inch 512GB/12GB Dual SIM  Mobile Phone - Navigator Beige (D),17699.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/631198/1.jpg?4696,0
https://jumia.com.eg/samsung-galaxy-a54-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-graphite-45195869.html,Samsung Galaxy A54 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Graphite,17699.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/859154/1.jpg?3749,0
https://jumia.com.eg/samsung-galaxy-a54-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-lime-45127936.html,Samsung Galaxy A54 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Lime,17699.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/972154/1.jpg?5685,5.0
https://jumia.com.eg/samsung-galaxy-a54-6.4-inches-5g-256gb8gb-awesome-lime-51505367.html,Samsung Galaxy A54 - 6.4 Inches - 5G - 256GB/8GB - Awesome Lime,17444.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/350515/1.jpg?8061,2.0
https://jumia.com.eg/realme-gt-neo-3t-dual-sim-8gb-ram-256gb-special-edition-5g-international-version-52487773.html,realme GT Neo 3T Dual SIM 8GB RAM + 256GB Special Edition 5G - International Version,17099.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/778425/1.jpg?9256,0
https://jumia.com.eg/oppo-reno-10-5g-6.7-inch-256gb8gb-dual-sim-mobile-phone-silvery-grey-d-51429042.html,OPPO Reno 10 5G - 6.7-inch 256GB/8GB Dual SIM  Mobile Phone - Silvery Grey (D),16999.99,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/092415/1.jpg?5215,5.0
https://jumia.com.eg/oppo-reno-10-6.7-inch-256gb8gb-ram-5g-dual-sim-mobile-phone-ice-blue-52901800.html,OPPO Reno 10 - 6.7 Inch - 256GB/8GB RAM - 5G - Dual SIM Mobile Phone - Ice Blue,16999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/810925/1.jpg?5878,5.0
https://jumia.com.eg/iphone-se-2020-with-facetime-64gb-white-apple-mpg730485.html,Apple iPhone SE (2020) with FaceTime - 64GB - White,16625.0,Apple,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/671391/1.jpg?9012,5.0
https://jumia.com.eg/apple-iphone-se-2nd-gen-2020-64gb-red-52601048.html,Apple IPhone SE 2nd Gen 2020 64GB Red,16625.0,Apple,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/010625/1.jpg?5000,0
https://jumia.com.eg/oppo-reno-10-mobile-phone-6.7-inch-dual-sim-5g-256gb8gb-silvery-grey-59803820.html,OPPO Reno 10 Mobile Phone - 6.7 Inch - Dual SIM 5G 256GB/8GB - Silvery Grey,16599.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/830895/1.jpg?7002,5.0
https://jumia.com.eg/samsung-galaxy-a35-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-navy-84777858.html,Samsung Galaxy A35 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Navy,16599.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/877748/1.jpg?5966,0
https://jumia.com.eg/samsung-galaxy-a35-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-iceblue-84777860.html,Samsung Galaxy A35 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Iceblue,16599.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/877748/1.jpg?5966,0
https://jumia.com.eg/a34-5g-8gb-ram-256gb-awesome-graphite-samsung-mpg1095609.html,"Samsung A34 5G 8GB Ram ,256GB - Awesome Graphite",16535.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/555665/1.jpg?0048,0
https://jumia.com.eg/oppo-reno10-5g-256gb8gb-6.5-inch-mobilephone-ice-blue-51546629.html,OPPO Reno10 5G 256GB/8GB 6.5 Inch Mobilephone - Ice Blue,16440.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/664515/1.jpg?4004,5.0
https://jumia.com.eg/samsung-a35-5g-a356e-8gb-ram-256gb-rom-awesome-navy-88469228.html,Samsung A35 5G A356E 8GB RAM 256GB ROM AWESOME NAVY,16350.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/296488/1.jpg?6995,0
https://jumia.com.eg/samsung-a35-5g-a356e-8gb-ram-256gb-rom-awesome-ice-blue-88469223.html,Samsung A35 5G A356E 8GB RAM 256GB ROM AWESOME ICE BLUE,16350.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/296488/1.jpg?6994,0
https://jumia.com.eg/oppo-a78-8gb-ram-256gb-black-51151697.html,OPPO A78 - 8GB RAM - 256GB - Black,15999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/615115/1.jpg?1523,0
https://jumia.com.eg/oppo-a78-8gb-ram-256gb-green-51151696.html,OPPO A78 - 8GB RAM - 256GB - Green,15999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/615115/1.jpg?1521,0
https://jumia.com.eg/xiaomi-mi-11-lite6.67-inch-256gb8gb-dual-sim-5g-mobile-phone-truffle-black-32643074.html,XIAOMI Mi 11 Lite–6.67-inch 256GB/8GB Dual SIM 5G Mobile Phone – Truffle Black,15555.0,XIAOMI,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/034623/1.jpg?0585,0
https://jumia.com.eg/oppo-reno11f-dual-sim-5g-8gb-256gb-ocean-blue-89166371.html,OPPO Reno11F Dual SIM  5G 8GB 256GB Ocean Blue,15550.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/366198/1.jpg?4714,0
https://jumia.com.eg/oppo-reno11f-dual-sim-5g-8gb-256gb-palm-green-89166372.html,OPPO Reno11F Dual SIM  5G 8GB 256GB Palm Green,15550.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/366198/1.jpg?4714,0
https://jumia.com.eg/samsung-a34-5g-8gb-ram-128gb-awesome-graphite-57188954.html,"Samsung A34 5G 8GB Ram ,128GB - Awesome Graphite",15475.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/988175/1.jpg?4688,0
https://jumia.com.eg/samsung-galaxy-a54-dual-sim-5g-128gb8gb-white-74966713.html,Samsung Galaxy A54 Dual SIM 5G 128GB/8GB - White,15399.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/766947/1.jpg?9750,0
https://jumia.com.eg/samsung-galaxy-a54-dual-sim-5g-128gb8gb-graphite-46497179.html,Samsung Galaxy A54 Dual SIM 5G 128GB/8GB - Graphite,15399.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/179464/1.jpg?4886,0
https://jumia.com.eg/samsung-galaxy-a54-6.4-inches-5g-128gb8gb-awesome-graphite-51505369.html,Samsung Galaxy A54 - 6.4 Inches - 5G - 128GB/8GB - Awesome Graphite,15399.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/350515/1.jpg?8059,0
https://jumia.com.eg/samsung-galaxy-a54-5g-6.6-inch-8gb128gb-dual-sim-mobile-phone-awesome-graphite-45195882.html,Samsung Galaxy A54 5G - 6.6-inch 8GB/128GB Dual Sim - Mobile Phone - Awesome Graphite,15299.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/859154/1.jpg?3746,0
https://jumia.com.eg/samsung-galaxy-a54-5g-6.6-inch-8gb128gb-dual-sim-mobile-phone-awesome-lime-45195885.html,Samsung Galaxy A54 5G - 6.6-inch 8GB/128GB Dual Sim - Mobile Phone - Awesome Lime,15099.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/859154/1.jpg?3746,3.7
https://jumia.com.eg/11-pro-5g-6.7-inch-256gb8gb-dual-sim-mobile-phone-sunrise-beige-d-realme-mpg956116.html,realme 11 Pro 5G - 6.7-inch 256GB/8GB Dual SIM  Mobile Phone - Sunrise Beige (D),14999.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/414025/1.jpg?9075,3.3
https://jumia.com.eg/samsung-galaxy-a53-dual-sim-5g-128gb8gb-blue-69104040.html,Samsung Galaxy A53 Dual SIM 5G 128GB/8GB - Blue,14999.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/040196/1.jpg?4260,0
https://jumia.com.eg/xiaomi-mi-11-lite-8gb-ram-256gb-truffle-black-84298216.html,XIAOMI Mi 11 lite- 8GB RAM - 256GB - Truffle Black,14999.0,XIAOMI,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/289248/1.jpg?9258,0
https://jumia.com.eg/realme-c67-6.7-inch-8gb256gb-ram-dual-sim-4g-mobile-phone-black-rock-67963845.html,realme C67 - 6.7 Inch-8GB/256GB RAM Dual SIM 4G Mobile Phone - Black Rock,14999.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/836976/1.jpg?2297,0
https://jumia.com.eg/samsung-galaxy-a34-6.6-inch-256gb8gb-dual-sim-5g-mobile-phone-graphite-61453317.html,Samsung Galaxy A34 -6.6 Inch 256GB/8GB Dual SIM 5G Mobile Phone - Graphite,14888.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/335416/1.jpg?7266,0
https://jumia.com.eg/samsung-galaxy-a34-6.6-inches-8gb-ram-256gb-internal-memory-5g-double-sim-mobile-awesome-silver-70894255.html,Samsung Galaxy A34 - 6.6 Inches - 8GB Ram - 256GB Internal Memory – 5G – Double Sim Mobile - Awesome Silver,14599.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/249807/1.jpg?8788,0
https://jumia.com.eg/samsung-galaxy-a34-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-silver-45382085.html,Samsung Galaxy A34 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Silver,14499.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/028354/1.jpg?0024,4.7
https://jumia.com.eg/samsung-galaxy-a34-5g-6.6-inch-8gb256gb-dual-sim-mobile-phone-awesome-graphite-45382083.html,Samsung Galaxy A34 5G - 6.6-inch 8GB/256GB Dual Sim - Mobile Phone - Awesome Graphite,14499.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/028354/1.jpg?0024,0
https://jumia.com.eg/honor-90-lite-6.7-inch-dual-sim-5g-256gb8gb-mobile-phone-titanium-silver-61454787.html,Honor 90 Lite - 6.7 Inch Dual SIM 5G 256GB/8GB Mobile Phone - Titanium Silver,14499.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/745416/1.jpg?3605,0
https://jumia.com.eg/honor-90-lite-6.7-inch-dual-sim-5g-256gb8gb-mobile-phone-cyan-lake-61454774.html,Honor 90 Lite - 6.7 Inch Dual SIM 5G 256GB/8GB -Mobile Phone - Cyan Lake,14499.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/745416/1.jpg?3547,0
https://jumia.com.eg/realme-12-5g-6.72-inch-512gb8gb-dual-sim-mobile-phone-woodland-green-d-87989974.html,realme 12 5G- 6.72-inch 512GB/8GB Dual SIM Mobile Phone - Woodland Green (D),14399.99,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/998978/1.jpg?0057,0
https://jumia.com.eg/oppo-a96-6.59-256gb-8gb-ram-5000-mah-sunset-blue-38005747.html,"OPPO A96, 6.59"", 256GB, 8GB RAM, 5000 MAh - Sunset Blue",14349.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/750083/1.jpg?7669,5.0
https://jumia.com.eg/honor-90-lite-dual-sim-5g-8gb-ram-256gb-black-64051136.html,"Honor 90 Lite Dual SIM 5G ,8GB RAM, 256GB - Black",14288.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/115046/1.jpg?0787,0
https://jumia.com.eg/honor-90-lite-dual-sim-5g-8gb-ram-256gb-silver-64051144.html,"Honor 90 Lite Dual SIM 5G ,8GB RAM, 256GB - Silver",14288.0,Honor,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/115046/1.jpg?0787,0
https://jumia.com.eg/a96-6.59-128gb-8gb-ram-5000-mah-sunset-blue-oppo-mpg907419.html,"OPPO A96, 6.59"", 128GB, 8GB RAM, 5000 MAh - Sunset Blue",14014.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/750083/1.jpg?4467,2.3
https://jumia.com.eg/oppo-a78-6.43-inch-256gb8gb-4g-mobile-phone-aqua-green-49001362.html,OPPO A78 - 6.43-Inch 256GB/8GB 4G Mobile Phone -  Aqua Green,13999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/310094/1.jpg?8004,0
https://jumia.com.eg/samsung-galaxy-a34-5g-8gb-256gb-awesome-graphite-51911534.html,Samsung Galaxy A34 5G 8GB-256GB Awesome Graphite,13999.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/511915/1.jpg?0526,4.0
https://jumia.com.eg/vivo-v29e-5g-8gb-ram-256gb-rom-52487722.html,Vivo V29E 5G 8GB RAM 256GB ROM,13970.0,Vivo,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/778425/1.jpg?8187,0
https://jumia.com.eg/oppo-reno-8t-6.43-inches-256gb8gb-black-59762591.html,"OPPO Reno 8T 6.43 Inches, - 256GB/8GB - Black",13800.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/526795/1.jpg?8967,0
https://jumia.com.eg/samsung-galaxy-a34-dual-sim-5g-256gb8gb-graphite-48013290.html,Samsung Galaxy A34 Dual Sim 5G 256GB/8GB - Graphite,13699.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/231084/1.jpg?7815,0
https://jumia.com.eg/oppo-reno-8t-6.43-inches-256gb8gb-sunset-orange-59762592.html,"OPPO Reno 8T 6.43 Inches, - 256GB/8GB - Sunset Orange",13699.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/526795/1.jpg?9566,0
https://jumia.com.eg/oppo-reno-8t-5g-8gb-ram-256gb-rom-midnight-black-64948855.html,OPPO RENO 8T 5G 8GB RAM 256GB ROM MIDNIGHT BLACK,13610.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/884946/1.jpg?3166,0
https://jumia.com.eg/oppo-reno11-f-5g-6.7-inch-256gb8gb-dual-sim-mobile-phone-ocean-blue-d-82432603.html,OPPO Reno11 F 5G - 6.7-inch 256GB/8GB Dual SIM  Mobile Phone - Ocean Blue (D),13599.99,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/623428/1.jpg?2442,0
https://jumia.com.eg/oppo-reno-8t-6.43-inches-256gb8gb-sunset-orange-59762592.html,"OPPO Reno 8T 6.43 Inches, - 256GB/8GB - Sunset Orange",13699.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/526795/1.jpg?9566,0
https://jumia.com.eg/oppo-reno-8t-5g-8gb-ram-256gb-rom-midnight-black-64948855.html,OPPO RENO 8T 5G 8GB RAM 256GB ROM MIDNIGHT BLACK,13610.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/884946/1.jpg?3166,0
https://jumia.com.eg/oppo-reno11-f-5g-6.7-inch-256gb8gb-dual-sim-mobile-phone-ocean-blue-d-82432603.html,OPPO Reno11 F 5G - 6.7-inch 256GB/8GB Dual SIM  Mobile Phone - Ocean Blue (D),13599.99,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/623428/1.jpg?2442,0
https://jumia.com.eg/oppo-reno11-f-5g-6.7-inch-256gb8gb-dual-sim-mobile-phone-palm-green-d-82432599.html,OPPO Reno11 F 5G - 6.7-inch 256GB/8GB Dual SIM  Mobile Phone - Palm Green (D),13599.99,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/523428/1.jpg?2442,0
https://jumia.com.eg/oppo-a98-6.72-inches-256gb-52900998.html,OPPO A98 - 6.72 Inches - 256GB,13499.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/900925/1.jpg?4762,5.0
https://jumia.com.eg/samsung-galaxy-a34-6.6-inch-128gb8gb-dual-sim-5g-mobile-phone-silver-61453315.html,Samsung Galaxy A34 - 6.6 Inch 128GB/8GB Dual SIM 5G Mobile Phone - Silver,13455.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/335416/1.jpg?9926,0
https://jumia.com.eg/samsung-galaxy-a34-6.6-inch-128gb8gb-dual-sim-5g-mobile-phone-graphite-61453314.html,Samsung Galaxy A34 - 6.6 Inch 128GB/8GB Dual SIM 5G Mobile Phone - Graphite,13455.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/335416/1.jpg?9926,0
https://jumia.com.eg/vivo-v29e-6.67-inch-256gb8gb-dual-sim-5g-mobile-phone-forest-black-52235327.html,Vivo V29e - 6.67-inch 256GB/8GB Dual Sim 5G Mobile Phone - Forest Black,13199.99,Vivo,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/353225/1.jpg?4315,0
https://jumia.com.eg/oppo-reno-11f-mobile-phone-5g-network-8-gb-ram-256-gb-green-85320424.html,"OPPO Reno 11F Mobile Phone, 5G Network, 8 GB RAM, 256 GB - Green",13199.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/402358/1.jpg?8245,0
https://jumia.com.eg/vivo-v29e-8gb-ram-256gb-rose-gold-61280854.html,Vivo V29E - 8GB RAM - 256GB - Rose Gold,13199.0,Vivo,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/808216/1.jpg?3989,0
https://jumia.com.eg/vivo-v29e-6.67-inch-256gb8gb-dual-sim-5g-mobile-phone-rose-gold-52425526.html,Vivo V29e - 6.67-inch 256GB/8GB Dual Sim 5G Mobile Phone - Rose Gold,13194.99,Vivo,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/552425/1.jpg?3127,0
https://jumia.com.eg/oppo-reno-8t-6.43-inches-256gb8gb-sunset-orange-75126400.html,"OPPO Reno 8T 6.43 Inches, - 256GB/8GB - Sunset Orange",12999.0,OPPO,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/462157/1.jpg?9328,0
https://jumia.com.eg/realme-c55-8gb-ram-256gb-rainy-night-2b-warranty-45614266.html,realme C55 - 8GB RAM - 256GB - Rainy Night (2b Warranty),12999.0,realme,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/241654/1.jpg?4304,0
https://jumia.com.eg/samsung-galaxy-a25-5g-6.5-inch-256gb8gb-dual-sim-mobile-phone-light-blue-85317998.html,Samsung Galaxy A25 5G - 6.5-inch 256GB/8GB Dual Sim - Mobile Phone - Light Blue,12900.0,Samsung,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/971358/1.jpg?7866,0
